visitorId,visitChannel,visitDate,visitId,country,city,pageviews,transactions,timeOnSite,totalTransactionRevenue,sessionQualityDim,hitsTime,hitsType,productCategory,productName,productSKU,productPrice,productQuantity,productRevenue,productVariant,productRefundAmount,currencyCode,transactionId,transactionRevenue,itemQuantity,itemRevenue,pageTitle,pageSearchKeyword,pagePathLevel1,eCommerceActionType,eCommerceActionStep,eCommerceActionOption
467425144393512890,Organic Search,20161217,1481988416,United States,San Francisco,1,,,,,0,PAGE,Home/Apparel/Men's/,Google Men's Pullover Hoodie Grey,GGOEGAAX0362,51990000,,,(not set),,USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4853933726755530305,Organic Search,20161217,1482029976,United States,not available in demo dataset,3,,32,,,32186,PAGE,Home/Accessories/Stickers/,YouTube Custom Decals,GGOEYFKQ020699,1990000,,,(not set),,USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
3890948289822609481,Organic Search,20161217,1481987776,Denmark,not available in demo dataset,3,,19,,,0,PAGE,Home/Electronics/,Compact Bluetooth Speaker,GGOEGEVJ023999,79990000,,,(not set),,USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,
9518187856678327405,Paid Search,20161217,1482002130,India,not available in demo dataset,8,,196,,,131231,PAGE,Home/Electronics/,Aluminum Handy Emergency Flashlight,GGOEGESC014699,16990000,,,(not set),,USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,
9532135187561986916,Organic Search,20161217,1482042011,United States,not available in demo dataset,8,,343,,,0,PAGE,Home/Apparel/Headgear/,YouTube Twill Cap,GGOEYHPB072210,10990000,,,(not set),,USD,,,,,Headgear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1995748726207840322,Referral,20161217,1482031791,United States,Mountain View,13,1,477,18990000,,38127,PAGE,Home/Apparel/Kid's/Kids-Youth/,Android Youth Short Sleeve T-shirt Pewter,GGOEGAAX0688,15190000,,,(not set),,USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7908691578075042244,Organic Search,20161217,1482038107,United Kingdom,not available in demo dataset,12,,162,,,144726,PAGE,Home/Accessories/Stickers/,Waze Mood Ninja Window Decal,GGOEWFKA083299,1990000,,,(not set),,USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
7881485416187432703,Organic Search,20161217,1482009708,Northern Mariana Islands,not available in demo dataset,10,,59,,,29564,PAGE,Home/Apparel/Men's/Men's-Outerwear/,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,GGOEGAAX0595,74990000,,,(not set),,USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
863109236397642817,Organic Search,20161217,1481995798,United States,not available in demo dataset,13,,105,,,0,PAGE,Home/Shop by Brand/YouTube/,YouTube Men's Vintage Tee,GGOEGAAX0346,18990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
6380432921766133077,Referral,20161217,1482017055,United States,not available in demo dataset,26,,507,,,322013,PAGE,(not set),Google Women's Short Sleeve Hero Tee Black,9182781,0,,,(not set),,USD,,,,,The Google Merchandise Store/Leatherette Journal,,/google+redesign/,0,1,
5111054227905608362,Referral,20161217,1482033668,United States,not available in demo dataset,32,,700,,,355965,PAGE,Home/Office/Writing Instruments/,Google Stylus Pen w/ LED Light,GGOEGOAR013099,5500000,,,(not set),,USD,,,,,Writing Instruments | Office | Google Merchandise Store,,/google+redesign/,0,1,
8582544988720326355,Organic Search,20161217,1482004621,United States,not available in demo dataset,41,,696,,,291110,EVENT,Home/Bags/,Electronics Accessory Pouch,GGOEGBFC018799,4990000,,,(not set),,,,,,,Bags | Google Merchandise Store,,/google+redesign/,1,1,
3272354653466242150,Referral,20161217,1482036347,United States,not available in demo dataset,60,,1053,,,19592,PAGE,Home/Office/Notebooks & Journals/,Spiral Notebook and Pen Set,GGOEGOLC013299,5990000,,,(not set),,USD,,,,,Notebooks & Journals | Office | Google Merchandise Store,,/google+redesign/,0,1,
5914563242509482274,Organic Search,20170516,1494959534,United States,San Bruno,1,,,,,0,PAGE,(not set),Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,9182743,0,,,(not set),,USD,,,,,Google Men's Around The Block Short Sleeve Tee Ash,,/google+redesign/,0,1,
4618923651671803350,Organic Search,20170516,1494959031,United States,not available in demo dataset,2,,103,,,0,PAGE,Home/Apparel/Men's/Men's-T-Shirts/,Google Men's 100% Cotton Short Sleeve Hero Tee White,GGOEGAAX0104,16990000,,,(not set),,USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2013493262797907939,Organic Search,20170516,1494950211,United States,not available in demo dataset,3,,10,,,9858,PAGE,Home/Apparel/Women's/Women's-Outerwear/,Google Women's Yoga Jacket Black,GGOEGAAX0586,104990000,,,(not set),,USD,,,,,Women's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
487965127063303512,Direct,20170516,1495002625,Denmark,not available in demo dataset,3,,125,,,25312,PAGE,Home/Apparel/Men's/Men's-T-Shirts/,YouTube Men's Vintage Tank,GGOEGAAX0356,20990000,,,(not set),,USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1451633534125209804,Direct,20170516,1494979342,Australia,Sydney,8,,245,,,140035,PAGE,Home/Apparel/Men's/,YouTube Men's Vintage Henley,GGOEGAAX0351,29990000,,,(not set),,USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7157831932438272613,Organic Search,20170516,1494960780,United States,Palo Alto,6,,213,,,0,PAGE,Home/Shop by Brand/YouTube/,YouTube Men's Vintage Henley,GGOEGAAX0351,29990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7480225825324114155,Organic Search,20170516,1494956025,United Kingdom,not available in demo dataset,12,,570,,,0,PAGE,Home/Shop by Brand/YouTube/,YouTube Wool Heather Cap Heather/Black,GGOEYHPA003610,24990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3656629885319214219,Organic Search,20170516,1494994870,United States,Palo Alto,20,,806,,,605118,PAGE,Home/Apparel/,Google Men's 100% Cotton Short Sleeve Hero Tee White,GGOEGAAX0104,16990000,,,(not set),,USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2763873287497791895,Paid Search,20170611,1497184390,Canada,not available in demo dataset,8,,125,,,17228,PAGE,Home/Accessories/,Seat Pack Organizer,GGOEGCNB021099,11990000,,,(not set),,USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,
0703106545339650916,Organic Search,20170611,1497229981,United States,New York,14,,2505,,,2505339,PAGE,Home/Office/Notebooks & Journals/,Google Hard Cover Journal,GGOEGOCL077699,14990000,,,(not set),,USD,,,,,Notebooks & Journals | Office | Google Merchandise Store,,/google+redesign/,0,1,
2834417904788214437,Referral,20170611,1497195594,United States,San Francisco,17,,2011,,,374411,PAGE,Home/Bags/,Large Zipper Top Tote Bag,GGOEGBJB022599,34990000,,,(not set),,USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
5043350174201587675,Direct,20170611,1497214826,Germany,not available in demo dataset,1,,,,,0,PAGE,Home/Accessories/Stickers/,Waze Baby on Board Window Decal,GGOEWFKA082999,2990000,,,(not set),,USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
604691655034924716,Referral,20170611,1497204495,United States,not available in demo dataset,1,,,,,0,PAGE,Home/Apparel/Headgear/,Android Wool Heather Cap Heather/Black,GGOEAHPA004110,24990000,,,(not set),,USD,,,,,Headgear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7519685296264433379,Organic Search,20170423,1493003995,United States,Austin,63,1,2180,62990000,,1078806,PAGE,Home/Bags/Backpacks/,Google Rucksack,GGOEGBRJ037399,55990000,,,(not set),,USD,,,,,Backpacks | Bags | Google Merchandise Store,,/google+redesign/,0,1,
2647003399205378350,Organic Search,20170423,1492946606,Slovenia,not available in demo dataset,3,,17,,,16910,PAGE,Home/Shop by Brand/YouTube/,YouTube Luggage Tag,GGOEYOBR078599,8990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
5460988402617513447,Organic Search,20170423,1492952216,Philippines,not available in demo dataset,4,,130,,,106265,PAGE,(not set),20 oz Stainless Steel Insulated Tumbler,GGOEGDHQ014899,24990000,,,(not set),,USD,,,,,Store search results,,/asearch.html,0,1,
9499793382102527139,Organic Search,20170423,1492983484,India,not available in demo dataset,5,,145,,,0,PAGE,Home/Shop by Brand/YouTube/,YouTube RFID Journal,GGOEYOCR077399,19990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
6840724229612281188,Referral,20170423,1492952964,Japan,not available in demo dataset,8,,191,,,136926,PAGE,Home/Electronics/,Metal Earbuds with Small Zipper Case,GGOEGEFR024199,10990000,,,(not set),,USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,
8900582725993239344,Organic Search,20170423,1492940908,United States,not available in demo dataset,13,,676,,,567645,PAGE,Home/Apparel/Men's/Men's-Outerwear/,Google Men's Weatherblock Shell Jacket Black,GGOEGAAX0566,92990000,,,(not set),,USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9129722426445993838,Direct,20170423,1493004097,United States,not available in demo dataset,20,1,542,19990000,,18141,PAGE,Home/Apparel/Men's/Men's-T-Shirts/,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,GGOEGAAX0106,16990000,,,(not set),,USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7988441586984304961,Organic Search,20170422,1492896703,United States,Mountain View,11,,252,,,54284,PAGE,Home/Apparel/Women's/Women's-T-Shirts/,Google Women's Short Sleeve Badge Tee Grey,GGOEGAAX0281,16990000,,,(not set),,USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3902266117194924921,Organic Search,20170422,1492866453,Switzerland,not available in demo dataset,1,,,,,0,PAGE,Home/Shop by Brand/YouTube/,YouTube Luggage Tag,GGOEYOBR078599,8990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
086411042105425671,Organic Search,20170422,1492861228,Indonesia,not available in demo dataset,1,,,,,0,PAGE,Home/Shop by Brand/YouTube/,YouTube Twill Cap,GGOEYHPB072210,10990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7657808634721749825,Direct,20170318,1489838259,Hungary,not available in demo dataset,2,,36,,,0,PAGE,Home/Shop by Brand/YouTube/,YouTube Trucker Hat,GGOEYHPA003510,21990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7534161859470810170,Organic Search,20170318,1489905800,United States,not available in demo dataset,3,,41,,,41327,PAGE,Home/Shop by Brand/YouTube/,YouTube Spiral Journal with Pen,GGOEYOCR078099,9990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4469350636622937570,Organic Search,20170318,1489824592,United States,not available in demo dataset,3,,46,,,0,PAGE,Home/Shop by Brand/YouTube/,YouTube Custom Decals,GGOEYFKQ020699,1990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2102953253980696446,Organic Search,20170318,1489833474,United Arab Emirates,not available in demo dataset,6,,485,,,402733,PAGE,Home/Shop by Brand/YouTube/,YouTube Twill Cap,GGOEYHPB072210,10990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
6035720315860401957,Referral,20170318,1489863207,United States,Mountain View,9,,321,,,106076,PAGE,Home/Apparel/Men's/Men's-T-Shirts/,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,GGOEGAAX0106,16990000,,,(not set),,USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2433664977545023303,Organic Search,20170318,1489895533,Philippines,not available in demo dataset,15,,248,,,233187,PAGE,Home/Apparel/Men's/Men's-T-Shirts/,Google Men's Performance Polo Grey/Black,GGOEGAAX0574,89990000,,,(not set),,USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7046813932632658669,Direct,20170318,1489870204,United States,Atlanta,15,,215,,,176099,PAGE,Home/Accessories/Stickers/,Waze Baby on Board Window Decal,GGOEWFKA082999,2990000,,,(not set),,USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
8711421723803217898,Paid Search,20170318,1489867726,United States,not available in demo dataset,19,,641,,,83822,PAGE,Home/Apparel/Headgear/,YouTube Twill Cap,GGOEYHPB072210,10990000,,,(not set),,USD,,,,,Headgear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
0844451650874526343,Referral,20170129,1485751256,United States,San Francisco,3,,67,,,13961,PAGE,Home/Electronics/,Metal Earbuds with Small Zipper Case,GGOEGEFR024199,10990000,,,(not set),,USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,
4554153968416333488,Organic Search,20170129,1485721303,Italy,not available in demo dataset,10,,380,,,49511,PAGE,Home/Apparel/Men's/,Google Men's Long Sleeve Raglan Ocean Blue,GGOEGAAX0331,24990000,,,(not set),,USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8071085845787337899,Organic Search,20170129,1485734389,Indonesia,not available in demo dataset,12,,308,,,241477,PAGE,Home/Apparel/Men's/Men's-Performance Wear/,Google Men's Short Sleeve Performance Badge Tee Charcoal,GGOEGAAX0570,54990000,,,(not set),,USD,,,,,Men's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9273532809325459117,Organic Search,20170129,1485755549,Australia,not available in demo dataset,9,,767,,,720151,EVENT,Home/Accessories/Stickers/,Google Laptop and Cell Phone Stickers,GGOEGFKQ020399,1990000,,,(not set),,,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,1,1,
7546061034146944518,Organic Search,20170129,1485749650,United States,not available in demo dataset,14,,965,,,812916,PAGE,Home/Bags/Backpacks/,Google Rucksack,GGOEGBRJ037399,69990000,,,(not set),,USD,,,,,Backpacks | Bags | Google Merchandise Store,,/google+redesign/,0,1,
9260624305096071878,Organic Search,20170129,1485756792,United States,Ann Arbor,17,,428,,,428199,PAGE,Home/Office/,Ballpoint LED Light Pen,GGOEGOAQ012899,2500000,,,(not set),,USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,
5471622559519687923,Organic Search,20170129,1485709609,United Kingdom,not available in demo dataset,10,,201,,,157652,PAGE,Home/Shop by Brand/YouTube/,YouTube Twill Cap,GGOEYHPB072210,10990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2051378101749268602,Social,20170129,1485687161,Italy,not available in demo dataset,4,,42,,,23500,PAGE,Home/Office/Notebooks & Journals/,YouTube RFID Journal,GGOEYOCR077399,19990000,,,(not set),,USD,,,,,Notebooks & Journals | Office | Google Merchandise Store,,/google+redesign/,0,1,
0421943444175628553,Organic Search,20170225,1488018738,Serbia,not available in demo dataset,1,,,,,0,PAGE,Home/Shop by Brand/YouTube/,YouTube Notebook and Pen Set,GGOEYOLR080599,7990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9875290873405542325,Organic Search,20170225,1488078035,Malaysia,not available in demo dataset,2,,6,,,5728,PAGE,Home/Shop by Brand/YouTube/,YouTube Hard Cover Journal,GGOEYOCR077799,14990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8707950245394269315,Direct,20170225,1488066836,United States,New York,3,,47,,,19561,PAGE,Home/Accessories/,YouTube Custom Decals,GGOEYFKQ020699,1990000,,,(not set),,USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,
7297402345034355844,Organic Search,20170225,1488058714,Indonesia,Surabaya,2,,119,,,0,PAGE,Home/Apparel/Men's/Men's-T-Shirts/,YouTube Men's Short Sleeve Hero Tee White,GGOEGAAX0317,16990000,,,(not set),,USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
0627451208993534573,Organic Search,20170225,1488079132,United States,not available in demo dataset,5,,88,,,87550,PAGE,Home/Accessories/,Google Car Clip Phone Holder,GGOEGCBB074199,6990000,,,(not set),,USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,
6578186352866360446,Organic Search,20170225,1488079884,United States,not available in demo dataset,10,,120,,,119568,PAGE,Home/Electronics/Power/,Clip-on Compact Charger,GGOEGEHQ024099,59990000,,,(not set),,USD,,,,,Power & Chargers | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
5889383920784847508,Organic Search,20170225,1488093032,United States,Sunnyvale,11,,189,,,172846,PAGE,Home/Accessories/Sports & Fitness/,UpCycled Handlebar Bag,GGOEGBPB082099,59990000,,,(not set),,USD,,,,,Sports & Fitness | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
3072906415117777345,Referral,20170225,1488040204,United States,New York,16,1,389,28190000,,244063,PAGE,Apparel,Google Onesie Red/Graphite,GGOEGAWR061048,19190000,1,, 6M,,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
039355803762628039,Referral,20170225,1488089460,United States,not available in demo dataset,18,,652,,,59971,PAGE,Home/Shop by Brand/YouTube/,YouTube RFID Journal,GGOEYOCR077399,15990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7447754044590662298,Organic Search,20170225,1488052219,United Kingdom,not available in demo dataset,26,,602,,,140899,PAGE,Home/Shop by Brand/YouTube/,YouTube Twill Cap,GGOEYHPB072210,10990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7425919864848498741,Organic Search,20170225,1488056475,United States,Atlanta,22,,318,,,203296,PAGE,Home/Shop by Brand/Google/,Google Accent Insulated Stainless Steel Bottle,GGOEGDHB072199,24990000,,,(not set),,USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
6030141817614722657,Referral,20170225,1488041566,United States,Sunnyvale,25,1,533,15000000,,402077,PAGE,Lifestyle,Google Sunglasses,GGOEGHGC019799,2800000,1,, BLUE,,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
8817053209873572294,Organic Search,20170622,1498162037,United States,not available in demo dataset,6,,156,,,114107,EVENT,Home/Apparel/Men's/Men's-Performance Wear/,Google Men's Short Sleeve Performance Badge Tee Black,GGOEGAAX0589,21990000,,,(not set),,,,,,,Men's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,1,1,
2441440199086310598,Organic Search,20170622,1498157250,United States,not available in demo dataset,4,,140,,,58896,PAGE,Home/Office/,Switch Tone Color Crayon Pen,GGOEGKAA019299,1990000,,,(not set),,USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,
718697159715821882,Organic Search,20170622,1498145901,United States,Mountain View,6,,81,,,21401,PAGE,Home/Electronics/,Plastic Sliding Flashlight,GGOEGESQ016799,12990000,,,(not set),,USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,
1348603892205663906,Paid Search,20170622,1498192089,United States,Chicago,8,,174,,,30802,PAGE,Home/Electronics/Power/,Google Tube Power Bank,GGOEGETR014599,16990000,,,(not set),,USD,,,,,Power & Chargers | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
8541962742269796384,Referral,20170622,1498140982,United States,New York,8,,245,,,51730,EVENT,${escCatTitle},Google Men's Bike Short Sleeve Tee Charcoal,GGOEGXXX0806,19990000,,,(not set),,,,,,,Store search results,,/asearch.html,1,1,
695304843902426991,Organic Search,20170622,1498148754,United States,not available in demo dataset,10,,518,,,0,PAGE,Home/Apparel/Kid's/Kid's-Infant/,Google Onesie Green,GGOEGAAX0613,23990000,,,(not set),,USD,,,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3996256062811728279,Paid Search,20170622,1498200251,United States,not available in demo dataset,12,,231,,,212005,PAGE,Home/Bags/,Google Canvas Tote Natural/Navy,GGOEGBJL013999,15990000,,,(not set),,USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
1054714973207878249,Organic Search,20170622,1498157482,United States,Mountain View,44,,2143,,,414294,PAGE,(not set),Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,9182743,0,,,(not set),,USD,,,,,Google Women's Short Sleeve Hero Tee White,,/google+redesign/,0,1,
3426488396000826954,Organic Search,20170622,1498129513,Germany,not available in demo dataset,1,,,,,0,PAGE,Home/Shop by Brand/YouTube/,YouTube Men's Short Sleeve Hero Tee White,GGOEGAAX0317,16990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8178514239591331654,Organic Search,20170622,1498172040,Netherlands,not available in demo dataset,2,,10,,,0,PAGE,Home/Apparel/Men's/Men's-T-Shirts/,YouTube Men's Vintage Tank,GGOEGAAX0356,20990000,,,(not set),,USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6618468878681988912,Organic Search,20170607,1496896745,United States,not available in demo dataset,19,,535,,,167033,PAGE,Home/Accessories/,8 pc Android Sticker Sheet,GGOEAFKQ020499,1990000,,,(not set),,USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,
0018019645708593585,Organic Search,20170607,1496896173,United States,not available in demo dataset,60,,1913,,,706106,PAGE,Home/Office/Notebooks & Journals/,Android RFID Journal,GGOEAOCB077499,19990000,,,(not set),,USD,,,,,Notebooks & Journals | Office | Google Merchandise Store,,/google+redesign/,0,1,
4779527918668734948,Referral,20170607,1496881564,United States,Mountain View,5,,135,,,113102,PAGE,Home/Apparel/Women's/Women's-T-Shirts/,Google Women's Short Sleeve Hero Dark Grey,GGOEGAAX0289,18990000,,,(not set),,USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1946133180259519303,Organic Search,20170607,1496851530,Malaysia,Kuala Lumpur,7,,203,,,186666,PAGE,Home/Apparel/Men's/,Google Men's Vintage Badge Tee White,GGOEGAAX0339,18990000,,,(not set),,USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3708252570615487109,Referral,20170607,1496867837,Guatemala,not available in demo dataset,6,,170,,,31625,PAGE,Home/Shop by Brand/Google/,Google Rucksack,GGOEGBRJ037399,69990000,,,(not set),,USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3979491770616504187,Referral,20170607,1496897550,United States,Mountain View,6,,140,,,139773,PAGE,Home/Apparel/Men's/,Google Men's 100% Cotton Short Sleeve Hero Tee White,GGOEGAAX0104,16990000,,,(not set),,USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4876250641061602530,Paid Search,20170607,1496851397,United States,not available in demo dataset,16,,510,,,510282,PAGE,Home/Apparel/Men's/Men's-Performance Wear/,Google Men's Airflow 1/4 Zip Pullover Lapis,GGOEGAAX0593,69990000,,,(not set),,USD,,,,,Men's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1604402703232915955,Organic Search,20170607,1496888564,Australia,not available in demo dataset,1,,,,,0,PAGE,Home/Shop by Brand/YouTube/,YouTube Hard Cover Journal,GGOEYOCR077799,14990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1058233783721857141,Organic Search,20170304,1488664638,Mexico,not available in demo dataset,93,1,2412,54420000,,1309244,PAGE,Home/Office/Writing Instruments/,Four Color Retractable Pen,GGOEGOAQ020099,2990000,,,(not set),,USD,,,,,Writing Instruments | Office | Google Merchandise Store,,/google+redesign/,0,1,
734739788139458081,Organic Search,20170304,1488654139,Singapore,(not set),2,,49,,,0,PAGE,Home/Apparel/Men's/Men's-T-Shirts/,Google Men's Short Sleeve Hero Tee Heather,GGOEGAAX0734,18990000,,,(not set),,USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8525081150662050868,Referral,20170304,1488657260,United States,Sunnyvale,101,,2164,,,1041068,PAGE,Home/Electronics/Audio/,Metal Earbuds with Small Zipper Case,GGOEGEFR024199,8790000,,,(not set),,USD,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
8525081150662050868,Referral,20170304,1488657260,United States,Sunnyvale,101,,2164,,,1137397,PAGE,Home/Electronics/Power/,"Google High Capacity 10,400mAh Charger",GGOEGEHQ071199,47190000,,,(not set),,USD,,,,,Power & Chargers | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
5526675926038480325,Direct,20170304,1488663704,United States,New York,466,25,7013,1938090000,,3563145,PAGE,Home/Apparel/Men's/,YouTube Men's Short Sleeve Hero Tee Black,GGOEGAAX0318,16990000,,,(not set),,USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7916915640691649564,Organic Search,20170710,1499718305,United States,not available in demo dataset,1,,,,1,0,PAGE,Home/Apparel/,Google Blackout Cap,GGOEGHPJ080310,18990000,,,(not set),,USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6909017544458199403,Organic Search,20170710,1499752513,United States,(not set),1,,,,1,0,PAGE,Home/Shop by Brand/YouTube/,YouTube Men's Short Sleeve Hero Tee Black,GGOEGAAX0318,16990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8052231616063050756,Organic Search,20170710,1499748518,Indonesia,not available in demo dataset,1,,,,1,0,PAGE,Home/Shop by Brand/YouTube/,YouTube Men's Short Sleeve Hero Tee White,GGOEGAAX0317,16990000,,,(not set),,USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
396633016358939111,Organic Search,20170710,1499701487,Netherlands,not available in demo dataset,1,,,,1,0,PAGE,Home/Office/Notebooks & Journals/,Google Metallic Notebook Set,GGOEGOLC014299,5990000,,,(not set),,USD,,,,,Notebooks & Journals | Office | Google Merchandise Store,,/google+redesign/,0,1,
8296706392566094247,Organic Search,20170710,1499747393,Indonesia,Jakarta,2,,30,,1,29798,PAGE,Home/Apparel/Men's/Men's-T-Shirts/,Google Men's Vintage Tank,GGOEGAAX0355,20990000,,,(not set),,USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6930683307640511592,Organic Search,20170710,1499742335,United States,not available in demo dataset,2,,14,,1,0,PAGE,Home/Bags/,Sport Bag,GGOEGBMJ013399,4990000,,,(not set),,USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
5725680936266429131,Display,20170710,1499730720,United States,New York,2,,9,,1,9276,PAGE,Home/Accessories/Stickers/,8 pc Android Sticker Sheet,GGOEAFKQ020499,1990000,,,(not set),,USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
0754517754459096149,Direct,20170710,1499729109,United States,Mountain View,21,,481,,34,444898,PAGE,Home/Accessories/Fun/,1 oz Hand Sanitizer,GGOEGCKQ013199,1590000,,,(not set),,USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
